  Half - Dimensions of the T Matrix:
           5           5
  T Matrix:
    -5.996600391414937E-01   -4.897164118785239E-01     1.387778780781446E-16    8.500145032286355E-17     1.213758946989885E-02    9.924311542617387E-03    -3.469446951953614E-17   -2.927345865710862E-17    -1.100887465115179E-04   -9.013025125598900E-05     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00

    -5.984795992119984E-17   -3.816391647148976E-17    -5.484091640387425E-04    2.340679185447885E-02    -1.040834085586084E-17    6.442871409995110E-17     1.105763325240517E-05   -4.717809184058468E-04     3.469446951953614E-18   -9.919391087058298E-18     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00

     1.214780163955470E-02    9.932711183902340E-03     0.000000000000000E+00   -6.749158523722265E-18    -2.462362779743109E-04    3.947546413118463E-04    -6.505213034913027E-19    1.709312487559178E-18     2.236797315039882E-06   -9.311048379782622E-06     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00

     7.589415207398531E-19    2.168404344971009E-19     1.144041753309413E-05   -4.881133155117334E-04     2.710505431213761E-19   -6.310395457044538E-20    -2.307478976677006E-07    1.841236697697901E-05    -8.131516293641283E-20   -3.174388318733499E-20     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00

    -1.154509040071465E-04   -9.450429462755631E-05     0.000000000000000E+00    1.147729643529577E-19     2.343248321552963E-06   -8.874178424297205E-06     8.470329472543003E-21   -2.142397786512342E-20    -2.131530392662896E-08    2.715528117705892E-07     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00

     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00    -4.775044627471842E-01    4.991555438494813E-01    -2.775557561562891E-17   -5.377642775528102E-17     1.273376592399129E-02   -1.323916328270663E-02     2.775557561562891E-17    9.703609443745265E-18    -1.512601784677453E-04    1.564238623471825E-04

     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00    -1.249000902703301E-16    4.163336342344337E-17    -4.809866228788023E-03    6.915919456760056E-02    -5.551115123125783E-17   -5.247538514829841E-17     1.343320478746915E-04   -1.929512906900209E-03     1.734723475976807E-17    1.002548196370190E-17

     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     1.274009949544452E-02   -1.324537310988949E-02    -1.040834085586084E-17   -1.073360150760649E-17    -3.470762187452344E-04    3.059263452691709E-03    -2.168404344971009E-19    8.317863542037229E-19     4.208375439589281E-06   -6.789848236901370E-05

     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     4.119968255444917E-18   -4.987329993433320E-18     1.342569428991663E-04   -1.928439680906311E-03    -2.602085213965211E-18    4.729831977468013E-18    -3.754706218096966E-06    1.253603587496149E-04     3.794707603699266E-19   -8.327392662693840E-19

     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00     0.000000000000000E+00    0.000000000000000E+00    -1.535122486021813E-04    1.588256317960042E-04     2.846030702774449E-19    3.726944967918921E-20     4.259417961979287E-06   -6.537232073452963E-05    -3.049318610115481E-20   -2.673447739771385E-21    -5.253072658965010E-08    2.530436323109029E-06

    -9.961915260733211E-01    1.260829154133493E-02    -4.718447854656915E-16   -3.122502256758253E-17     1.694665484943488E-02   -2.412079066640704E-04     7.632783294297951E-17   -6.245004513516506E-17    -1.532753664037356E-04    2.334115388032132E-06     5.551115123125783E-17    2.636779683484747E-16     3.522641322067255E-03   -5.772233059335879E-02    -3.018418848199644E-16    6.661338147750939E-16    -8.662222216034715E-05    1.645622153813271E-03     3.423368359622980E-17   -1.110223024625157E-16

    -6.201636426617085E-17   -1.006139616066548E-16    -5.745020865232675E-03    5.376082970249241E-02     6.591949208711867E-17    7.285838599102590E-17     1.097979885802003E-04   -9.745179589869411E-04    -1.214306433183765E-17   -1.113340105871052E-17     1.516268202908415E-02    5.091738500950669E-02    -1.257674520083185E-17   -9.020562075079397E-17    -1.796816463708432E-04   -1.280159945786467E-03     5.339695699491109E-18    1.561251128379126E-17     7.502431499168370E-06    1.706643898474434E-05

     1.695886259743786E-02   -2.409071089467825E-04     6.071532165918825E-18   -1.051676107310939E-17    -2.892186067510752E-04    5.804316697628296E-04    -1.355252715606881E-18    3.051012676009990E-18     2.621233715865657E-06   -1.019297205224492E-05    -1.214306433183765E-17   -9.107298248878237E-18    -6.796467599583999E-04    9.365059409331448E-04     1.084202172485504E-19   -1.387778780781446E-17     4.188541354006132E-06   -2.685985666292547E-05     2.481806535455100E-19    2.168404344971009E-18

     1.118083490375676E-18    1.463672932855431E-18     1.147316486831331E-04   -1.009056352253522E-03    -1.463672932855431E-18   -7.699529490541590E-19    -2.199987419656264E-06    2.837651229299548E-05     2.846030702774449E-19    1.250432388384161E-19    -3.284139348376486E-04   -1.077322785221679E-03    -3.184843881676169E-19    1.192622389734055E-18    -9.020972470599048E-06    2.707337667400073E-05     4.722208680942724E-20   -2.574980159653073E-19     1.814587639615292E-08   -3.599040553093750E-07

    -1.599366001311332E-04    2.309208481571146E-06    -7.792703114739563E-20    1.524659305057741E-19     2.731372282844005E-06   -9.927346658246652E-06     1.397604362969596E-20   -4.143843996645647E-20    -2.478486187768113E-08    2.706562104464998E-07     8.131516293641283E-20    1.185846126156020E-19     8.347485331858428E-06   -8.685821543769617E-06     9.380889890841376E-20    1.423015351387225E-19    -1.997215073218828E-07    2.496739946088769E-07    -1.701675956144089E-20   -2.541098841762901E-20

    -5.551115123125783E-16    3.747002708109903E-16    -1.514485632656593E-02   -5.085668742174814E-02    -1.786765180256111E-16   -1.110223024625157E-16     3.105727659422838E-04    1.021438766300353E-03     4.697305912293448E-17   -2.775557561562891E-17    -8.838007490579565E-01    3.151367158907915E-01    -3.330669073875470E-16    3.191891195797325E-16     2.242049994817080E-02   -7.930305978871566E-03     1.110223024625157E-16   -7.068998164605489E-17    -2.942013177629531E-04    1.030629334965866E-04

    -3.523051181287698E-03    5.773148992756989E-02     1.127570259384925E-17    3.469446951953614E-17     6.872821298162593E-04   -9.353742347925102E-04     1.328147661294743E-18    2.602085213965211E-18    -1.025318098216328E-05    8.156895883699033E-06    -1.318389841742373E-16   -1.249000902703301E-16    -8.758122994124488E-03    7.301938603440604E-02     1.942890293094024E-16   -1.353084311261910E-16     2.318110046734962E-04   -1.838058667125088E-03    -3.816391647148976E-17    2.538388336331687E-17

    -1.040834085586084E-17   -3.599551212651875E-17     1.704518113991920E-04    1.277735574657406E-03    -1.002887009549092E-18    1.214306433183765E-17     1.402620407839057E-05   -2.563266353782943E-05     1.084625688959132E-18   -3.035766082959412E-18     2.241367807262736E-02   -7.928407052819254E-03    -1.040834085586084E-17   -7.806255641895632E-18    -5.775878251798166E-04    3.190888746212411E-03     1.734723475976807E-18    1.321371397716709E-18     7.661491077328733E-06   -6.973952434208546E-05

     8.662030812673072E-05   -1.651255301805500E-03    -5.041540102057596E-18    6.505213034913027E-19    -8.998912988557664E-06    2.691636620372850E-05     1.218456894625311E-18   -4.878909776184770E-19     1.062118536958973E-06   -2.357675959952165E-07    -4.336808689942018E-19    4.770489558936220E-18     2.323007758907528E-04   -1.840409216975749E-03    -8.673617379884035E-19    2.825701912040346E-18    -6.177667838579797E-06    1.240288818023435E-04     1.626303258728257E-19   -4.461746049662027E-19

    -2.710505431213761E-20    9.419006373467820E-19    -6.989262424131345E-06   -1.694538945359381E-05    -7.271777852178168E-19   -2.710505431213761E-20     7.397474918941884E-08    3.389997236792197E-07     1.337220178253225E-19    2.710505431213761E-20    -2.928956007035087E-04    1.026946501772796E-04    -2.168404344971009E-19    5.692061405548898E-19     7.622550349746172E-06   -6.698800482044897E-05     1.355252715606881E-20   -1.009027998416685E-19    -1.018328705247445E-07    2.592860552615195E-06

    -2.869322364115965E-03    5.336058777357808E-02    -4.260914537868032E-17   -5.183841637196318E-18     3.650046706604348E-05   -6.808003805603268E-04     8.497434526855141E-18    2.718234606857457E-18     4.076600168545497E-17    6.245004513516506E-17    -3.634330789458382E-03   -2.096355326807706E-04    -1.970537448492404E-17   -2.081668171172169E-17     6.946819563844429E-05    3.986136095735697E-06     1.403640018248184E-18    6.055392685550470E-02    -5.104288648828120E-17    2.401307071133204E-01

    -8.673617379884035E-19   -5.421010862427522E-19    -2.995468757582095E-06    1.080728049564703E-03    -6.505213034913027E-19   -2.297576869427290E-20     3.207470878455674E-08   -1.421949861968398E-05    -1.329022832013923E-03   -2.388056351320801E-04     1.812650507124203E-18   -1.084202172485504E-18    -1.918163469241674E-06    4.308046248235293E-06    -2.974673831638696E-19    3.794707603699266E-19    -6.178850476739256E-03    4.199246364360582E-19    -3.041933140239284E-02    1.137119385112867E-17

     3.647952498724453E-05   -6.804770203092618E-04     3.574479037413147E-19    8.203514094157899E-19    -4.652175029530105E-07    2.020830032544176E-05    -7.644472348970061E-20   -2.135805157030294E-19     2.710505431213761E-20   -3.252606517456513E-19     1.370380362880220E-05    2.538011375027046E-06     2.445807635196792E-19    1.626303258728257E-19    -7.707051022268508E-07   -4.844286898738970E-08    -5.575514122125765E-20   -8.623210525705464E-04     9.716242714700344E-19   -3.806208517616465E-03

    -6.776263578034403E-21    9.942049218397350E-20     3.100390926298628E-08   -1.535909904491047E-05     2.032879073410321E-20   -7.599639159769686E-20    -3.502779113287262E-10    3.387956141498226E-07     1.047160637130197E-05    1.891923332208307E-06    -1.349958759686541E-20    2.371692252312041E-20    -2.700260838530873E-07   -3.397891718771280E-08     3.522962228863345E-21   -5.505714157152952E-21     5.523343215984410E-05    7.610056444135037E-20     3.453191601653592E-04    7.167490298211267E-20

    -3.773023560249555E-17   -4.163336342344337E-17     1.331882293576132E-03    2.393222487298091E-04     1.180018539478911E-16    6.938893903907228E-18    -1.217362169988827E-05   -2.195028007770730E-06    -3.091478210269387E-02    1.730521098606727E-01     1.249000902703301E-16    3.252606517456513E-18     5.616175635359290E-04   -3.142337200561687E-03    -2.255140518769849E-17   -1.680513367352532E-18    -4.404331624631094E-18    5.139711280043984E-01     9.405078098121841E-17    1.554094484792380E+00

     3.638417028554463E-03    2.098719854437582E-04     8.761708806398483E-18    1.114017732228856E-17    -1.471310948372370E-05   -2.546179417799444E-06    -1.122159836434338E-18   -2.561427632497004E-18    -6.938893903907228E-18   -1.084202172485504E-17    -3.049738836516326E-05    4.150115863083754E-03     1.908195823574488E-17   -6.098637220230962E-19     5.587133834360989E-07   -7.346359936693592E-05    -1.664083737891988E-02   -6.834607588413235E-18    -8.305733325695562E-02    1.509416972198021E-17

     2.385244779468110E-18   -1.192622389734055E-18     1.313892403981230E-06   -4.320512537661939E-06    -2.483500601349609E-18    0.000000000000000E+00     4.854398930686582E-07    3.956214561494785E-08     5.619344340250769E-04   -3.144105108638026E-03    -1.734723475976807E-18    8.080694316806025E-19    -1.021726109578459E-05    1.473050984233458E-04     4.336808689942018E-19   -5.378659215064807E-20     1.587707413715018E-19   -7.841068228154460E-03     5.165464531259230E-19   -2.677714891637332E-02

    -7.144506712713292E-05   -4.100847791886740E-06     7.418420431171569E-19   -1.520424140321469E-19     6.055780676627668E-07    4.992046105874955E-08    -1.424992313051226E-19    3.621065849512134E-20    -2.981555974335137E-19    1.084202172485504E-18     5.756340041585368E-07   -7.587225607952810E-05    -1.490777987167569E-19   -5.778882282642464E-19    -1.056235970145258E-08    2.878208882065404E-06     2.521073556628690E-04    2.731656262559378E-19     1.332206473068347E-03    6.987726532447729E-19

